Cluster ID,confidence_score,Id,Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county,canonical_organization_phone,canonical_service_name,canonical_organization_tax_id,canonical_service_wait_time,canonical_service_accreditations,canonical_Source,canonical_service_status,canonical_service_facility_usage_subcode,canonical_organization_description,canonical_service_application_process,canonical_service_subtype,canonical_taxonomy_ids,canonical_service_email,canonical_service_latitude,canonical_organization_tax_status,canonical_organization_name,canonical_organization_longitude,canonical_service_url,canonical_service_interpretation_services,canonical_service_type,canonical_organization_url,canonical_service_licenses,canonical_organization_county,canonical_organization_street,canonical_service_city,canonical_organization_alternate_name,canonical_program_id,canonical_organization_id,canonical_service_description,canonical_service_longitude,canonical_service_street,canonical_organization_legal_status,canonical_service_phone,canonical_organization_latitude,canonical_organization_year_incorporated,canonical_service_county,canonical_organization_email,canonical_service_fees,canonical_service_zip,canonical_organization_city,canonical_organization_zip,canonical_service_id,canonical_service_alternate_name,canonical_Id,canonical_service_state,canonical_organization_state 
36,0.73809081315994263,608,IRMA,888,Marshall Middle School,,,,8132725900,,,,,,28.0165364,-82.1076793,"18 S Maryland Ave, Plant City, FL 33563, USA",Plant City,,33563,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,tomlin middle school,-82.1076793,,,,,,,"702 w english st, plant city, fl 33563, usa",,,,888,,,,,,28.018,,,,,,plant city,33563,,,1063,,
593,,609,IRMA,1109,Martin Luther King Multipurpose Center,,,,3523345053,,,,,,29.6612388,-82.3079436,"1028 Northeast 14th Street, Gainesville, FL 32601, USA",Gainesville,,32601,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,610,IRMA,140,Mascotte Elementary School,,,,badphone,,,,,,28.5723712,-81.8857123,"460 Midway Ave, Mascotte, FL 34753, USA",Mascotte,,34753,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,,611,IRMA,1181,Matanzas High School,,,,3864471575,,,,,,29.6012195,-81.2340317,"3535 N Old Kings Rd, Palm Coast, FL 32137, USA",Palm Coast,,32137,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,,612,IRMA,932,Mathis Auditorium,,,,badphone,,,,,,30.8610701,-83.2836167,"2300 N Ashley St, Valdosta, GA 31602, USA",Valdosta,,31602,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,,613,IRMA,1207,Mathis City Auditorium 02,,,,2293331816,,,,,,30.8610701,-83.2836167,"2300 N Ashley St, Valdosta, GA 31602, USA",Valdosta,,31602,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,,614,IRMA,1133,Max Rodes Community Center,,,,3219523215,,,,,,28.061386,-80.6836352,"3410 Flanagan Ave, West Melbourne, FL 32904, USA",West Melbourne,,32904,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,615,IRMA,796,Maynard Baptist Church,,,,badphone,,,,,,33.0433011,-83.9075821,"1195 Juliette Rd, Forsyth, GA 31029, USA",Forsyth,,31029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,616,IRMA,435,McKeel Academy (Special Needs-Only Shelter),,,,8634012234,,,,,,28.0503451,-81.9838555,"1810 W. Parker St, Lakeland FL 33815",Lakeland,Florida,33815,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,617,IRMA,873,McKitrick Elementary School,,,,badphone,,,,,,-82.530815,28.156593,5503 West Lutz Lake Fern Road,Lutz,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,,618,IRMA,356,McMullen Booth Elementary School,,,,7276691800,,,,,,27.9956331,-82.7143089,3025 Union St. ,Clearwater,,33759,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,,619,IRMA,1141,McNichol Middle School,,,,7543233400,,,,,,25.9969263,-80.1617075,"1602 S 27th Ave, Hollywood, FL 33020, USA",Hollywood,,33020,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,,620,IRMA,979,McRae Boys & Girls Club,,,,2298682800,,,,,,32.0689809,-82.8928639,"E Grant St, McRae, GA 31055, USA",McRae,,31055,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,621,IRMA,1018,Meadow Woods Middle School,,,,badphone,,,,,,28.371232,-81.344433,"1800 Rhode Island Woods Cir, Orlando, FL 32824, USA",Orlando,,32824,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.55074256658554077,622,IRMA,622,Meadowbrook Elementary School,,,,3522646557,,,,,,29.6877813,-82.4623832,"11525 NW 39th Ave, Gainesville, FL 32606, USA",Gainesville,,32606,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3522646557,shelters,,,,irma,,,,,,,,,,buchholz high school,-82.4020929,,,,,,,"5510 nw 27th ave, gainesville, fl 32606, usa",,,,615,,,,,,29.678598,,,,,,gainesville,32606,,,133,,
606,,623,IRMA,121,Meadowlane Intermediate School,,,,3217225539,,,,,,28.062076,-80.667345,"2700 Wingate Blvd, West Melbourne, FL 32904",West Melbourne,,32904,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,,624,IRMA,1126,Meaher State Park,,,,2516265529,,,,,,30.671941,-87.949609,"5200 Battleship Pkwy, Spanish Fort, AL 36527, USA",Spanish Fort,,36527,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,,625,IRMA,740,Melbourne High School,,,,3219525880,,,,,,28.09072,-80.619652,"74 Bulldog Blvd, Melbourne, FL 32901, USA",Melbourne,,32901,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.102753,626,IRMA,536,Memorial Middle School,,,,4078369140,,,,,,28.5113877,-81.4062621,"2220 29th St, Orlando, FL 32805, USA",Orlando,,32805,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4078369140,shelters,,,,irma,,,,,,,,,,memorial middle school,-81.4062621,,,,,,,"2220 29th st, orlando, fl 32805, usa",,,,536,,,,,,28.5113877,,,,,,orlando,32805,,,626,,
609,,627,IRMA,627,Memorial Park Gymnasium (Park),,,,4788326300,,,,,,32.8143651,-83.648923,"764 Long St, Macon, GA 31206, USA",Macon,,31206,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.85860210657119751,628,IRMA,377,Miami Carol City Senior,,,,3054685900,,,,,,25.9423749,-80.257126,3301 Miami Gardens Dr,Miami Gardens,Florida,33056,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3054685900,shelters,,,,irma,,,,,,,,,,miami carol city senior,-80.257126,,,,,,,3301 miami gardens dr,,,,377,,,,,,25.9423749,,,,,,miami gardens,33056,,,628,,florida
22,0.85860210657119751,629,IRMA,13,Miami Central Senior,,,,3054685900,,,,,,25.8634081,-80.2283014,"1781 Northwest 95th Street, Miami, FL, United States",Miami Gardens,Florida,33056,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3054685900,shelters,,,,irma,,,,,,,,,,miami carol city senior,-80.257126,,,,,,,3301 miami gardens dr,,,,377,,,,,,25.9423749,,,,,,miami gardens,33056,,,628,,florida
610,,630,IRMA,462,Miami Edison Senior High,,,,3054685900,,,,,,25.8316957,-80.2047388,"6161 NW 5th Ct, Miami, FL, United States",Miami,Florida,33127,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,631,IRMA,123,Miami Expo Center / Darwin Fuchs (Sunshine) Pavilion,,,,badphone,,,,,,25.7473526,-80.3726088,"10901 Coral Way, Miami, FL 33165, USA",Miami,FL,33165,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,,632,IRMA,463,Miami Killian Senior High,,,,3054685900,,,,,,25.670241,-80.3496469,10655 SW 97th Ave,Miami,Florida,33176,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.56597435474395752,633,IRMA,464,Miami Lakes Educational Center,,,,3054685900,,,,,,25.9151978,-80.2949135,5780 NW 158th St,Miami Lakes,Florida,33014,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3054685900,shelters,,,,irma,,,,,,,,,,hialeah miami lakes senior high,-80.3066324,,,,,,,"7977 west 12th avenue, hialeah, fl, united states",,,,455,,,,,,25.8950887,,,,,,hialeah,33014,,,428,,florida
613,,634,IRMA,465,Miami Norland Senior High ,,,,3054685900,,,,,,25.9527375,-80.2191212,"1050 NW 195th St, Miami Gardens, FL, United States",Miami Gardens,Florida,33169,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,635,IRMA,466,Miami Northwestern Senior High,,,,3054685900,,,,,,25.8384837,-80.2139567,"1100 Northwest 71st Street, Miami, FL, United States",Miami,Florida,33150,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,,636,IRMA,329,Middleton High School,,,,badphone,,,,,,27.9905572,-82.431976,"4801 N 22nd St, Tampa, FL 33610, United States",Tampa,Florida,33610,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,,637,IRMA,713,Middleton-Burney Elementary School,,,,3866981238,,,,,,29.439546,-81.523962,"1020 Huntington Rd, Crescent City, FL 32112, USA",Crescent City,,32112,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.86894148588180542,638,IRMA,286,Midway Elementary,,,,4076655102,,,,,,28.7885923,-81.2428488,2368 Brisson Ave,Sanford,,32771,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4076655102,shelters,,,,irma,,,,,,,,,,bentley elementary,-81.3310298,,,,,,,2190 s oregon ave,,,,119,,,,,,28.792908,,,,,,sanford,32771,,,85,,
73,0.74123364686965942,639,IRMA,419,Mill Creek Elementary,,,,9048245550,,,,,,29.9657292,-81.4906499,3750 International Golf Pkwy,Saint Augustine,,32092,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9048245550,shelters,,,,irma,,,,,,,,,,mill creek elementary,-81.502987,,,,,,,3750 international golf pkwy,,,,423,,,,,,29.9657292,,,,,,saint augustine,32092,,,639,,
617,,640,IRMA,367,Millennium Middle School,,,,4076655102,,,,,,28.7755204,-81.2864826,21 Lakeview Dr,Sanford,,32773,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,641,IRMA,137,Mims Elementary School,,,,3212643020,,,,,,28.667962,-80.846919," 2582 US-1, Mims, FL 32754",Mims,,32754,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,642,IRMA,266,Mirror Lakes Elementary School,,,,2393692200,,,,,,26.5690116,-81.6171885,"525 Charwood Avenue South Lehigh Acres, FL 33936",Lehigh Acres,,33974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,643,IRMA,1191,Mistletoe Group Shelter,,,,badphone,,,,,,33.6357458,-82.3963993,"3725 Mistletoe Rd, Appling, GA 30802, USA",Appling,,30802,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,,644,IRMA,785,Mitchell County High School,,,,badphone,,,,,,31.2423992,-84.238836,"1000 Newton Rd, Camilla, GA 31730, USA",Camilla,,31730,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,645,IRMA,1095,Moccasin Creek State Park,,,,7069473194,,,,,,34.6600298,-83.5356757,"3655 GA-197, Clarkesville, GA 30523, USA",Clarkesville,,30523,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,646,IRMA,341,Monarch High School,,,,badphone,,,,,,26.2850312,-80.1930329,5050 Wiles Rd,Coconut Creek,,33073,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,647,IRMA,1118,Monte Sano State Park,,,,2565343757,,,,,,34.7420539,-86.5149052,"5105 Nolen Ave SE, Huntsville, AL 35801, USA",Huntsville,,35801,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,648,IRMA,228,Moore Haven Elementary School ,,,,badphone,,,,,,26.831643,-81.099415,"401 Terrier Pride Dr SW, Moore Haven, FL 33471",Moore Haven,,33471,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,649,IRMA,208,Moore Haven Junior/Senior High School,,,,8639460811,,,,,,26.83167,-81.099701," 700 Terrier Pride Rd, Moore Haven, FL 33471",Moore Haven,,33471,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,650,IRMA,1254,Morning Dove Baptist Church,,,,2515803674,,,,,,31.0209684,-87.6230307,"54620 Lottie Rd, Perdido, AL 36562, USA",Perdido,,36562,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,651,IRMA,269,Morningside Elementary School,,,,7724604357,,,,,,27.273416,-80.294472,"2300 SE Gowin Dr, Port St Lucie, FL 34952",Port St. Lucie,,34952,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.52337566018104553,652,IRMA,908,Moton Elementary,,,,3527544083,,,,,,28.5333379,-82.3773634,"7175 Emerson Rd, Brooksville, FL 34601, USA",Brooksville,,34601,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3527544083,shelters,,,,irma,,,,,,,,,,hernando high school building 25,-82.3837743,,,,,,,"700 bell ave, brooksville, fl 34601, usa",,,,802,,,,,,28.5634917,,,,,,brooksville,34601,,,224,,florida
629,,653,IRMA,1038,Mount Dora High School,,,,3523832177,,,,,,28.8021341,-81.6364674,"700 N Highland St, Mt Dora, FL 32757, USA",Mount Dora,,32757,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,654,IRMA,970,Mount Sinai Church,,,,2292360135,,,,,,30.6904743,-84.0129471,"Thomasville, GA 31792, USA",Thomasville,,31792,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,,655,IRMA,948,Mt Zion Abbeville ,,,,2294573556,,,,,,31.8826077,-83.2393559,"Mt Zion Church Rd, Abbeville, GA 31001, USA",Abbeville,,31001,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,656,IRMA,1034,Mt. Pleasant Church,,,,9128504295,,,,,,31.4646628,-82.4011422,"Radio Station Rd, Alma, GA 31510, USA",Alma,,31510,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,,657,IRMA,557,Mulberry Middle School,,,,8637011066,,,,,,27.891184,-81.9649278,"500 SE Dr M.L.K. Jr Ave, Mulberry, FL 33860, USA",Mulberry,,33860,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.58463212847709656,658,IRMA,887,Mulrennan Middle School,,,,8132725900,,,,,,27.906634,-82.229507,"4215 Durant Rd, Valrico, FL 33596, USA",Valrico,,33596,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,bloomingdale high school,-82.2443183,,,,,,,"4215 durant rd, valrico, fl 33596, usa",,,,863,,,,,,27.8937511,,,,,,valrico,33596,,,61,,
634,,659,IRMA,231,Muse Community Center,,,,badphone,,,,,,26.827511,-81.514756," Loblolly Bay Rd SW, LaBelle, FL 33935",LaBelle,,33935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,660,IRMA,502,Must Ministries Family Shelters,,,,7704267667,,,,,,33.9773853,-84.5515768,"55 Elizabeth Church Road, Marietta, GA, United States",Marietta,Georgia,30060,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,,661,IRMA,64,Myakka Elementary School,,,,9417085515,,,,,,27.3513031,-82.161526,37205 Manatee Ave,Myakka City,,34251,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.944993,662,IRMA,247,N. Fort Myers Academy of the Arts,,,,2399972131,,,,,,26.7082863,-81.8840271," 1856 Arts Way, North Fort Myers, FL 33917",North Fort Myers,,33917,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,2399972131,shelters,,,,irma,,,,,,,,,,n. fort myers academy of the arts,-81.8840271,,,,,,,"1856 arts way, north fort myers, fl 33917",,,,247,,,,,,26.7082863,,,,,,north fort myers,33917,,,662,,
637,,663,IRMA,1052,NEW COVENANT CHURCH 02,,,,7063235614,,,,,,30.875091,-83.954487,"48 Patterson Still Spur, Thomasville, GA 31757, USA",Thomasville,,31757,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,664,IRMA,324,Naples High School,,,,2393772200,,,,,,26.1729408,-81.7968826,"1100 Golden Eagle Cir, Naples, FL 34102",Naples,,34102,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,665,IRMA,142,Narcoossee Middle School,,,,4078700857,,,,,,28.327641,-81.235803,"2700 N Narcoossee Rd, St Cloud, FL 34771, USA",Saint Cloud,,34771,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.549329,666,IRMA,804,Nature Coast Technical High School,,,,3527544083,,,,,,28.4881535,-82.4635458,"4057 California St, Spring Hill, FL 34604, USA",Spring Hill,,34604,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3527544083,shelters,,,,irma,,,,,,,,,,chocachatti elementary,-82.4628051,,,,,,,"4135 california st, spring hill, fl 34604, usa",,,,909,,,,,,28.4904375,,,,,,spring hill,34604,,,178,,
38,0.75450330972671509,667,IRMA,868,Nelson Elementary School,,,,8132725900,,,,,,27.9071492,-82.2042581,"5413 Durant Rd, Dover, FL 33527, USA",Dover,,33527,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,nelson elementary school,-82.2042581,,,,,,,"5413 durant rd, dover, fl 33527, usa",,,,868,,,,,,27.9071492,,,,,,dover,33527,,,667,,
640,,668,IRMA,791,New Beginning Pentecostal Church,,,,badphone,,,,,,33.0549491,-83.8893794,"1883 Juliette Rd, Forsyth, GA 31029, USA",Forsyth,,31029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,669,IRMA,1206,New Beginnings Pentecostal,,,,4789929206,,,,,,33.0549491,-83.8893794,"1883 Juliette Rd, Forsyth, GA 31029, USA",Forsyth,,31029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,670,IRMA,988,New Endeavor High School,,,,8634625125,,,,,,,,,,,34974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,,671,IRMA,334,New Heights Elementary School ,,,,7275215350,,,,,,27.807394,-82.6848597,3901 37th St N,Saint Petersburg,,33714,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,672,IRMA,1033,New Holton Fellowship,,,,badphone,,,,,,31.6632998,-82.5313369,"1290 Pine Level Church Rd, Alma, GA 31510, USA",Alma,,31510,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,673,IRMA,677,New Hope Baptist Church of Lafayette,,,,badphone,,,,,,30.0850481,-83.172348,"1370 FL-51, Mayo, FL 32066, USA",Mayo,Florida,32066,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,674,IRMA,1059,New Hope Family Worship Center,,,,2292207961,,,,,,31.0264649,-84.8894502,"5095 GA-91, Donalsonville, GA 39845, USA",Donalsonville,,39845,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,675,IRMA,993,New Hope Fire Station,,,,8505471112,,,,,,30.9552915,-85.8755706,"1243 Co Rd 179A, Westville, FL 32464, USA",Westville,,32464,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,676,IRMA,546,New Life Church,,,,badphone,,,,,,31.2478159,-82.3192578,"2191 Golf Course Rd, Blackshear, GA 31516, USA",Blackshear,,31516,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,677,IRMA,790,New Providence Baptist Church,,,,badphone,,,,,,33.0471324,-84.017304,"2560 US-41, Forsyth, GA 31029, USA",Forsyth,,31029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,678,IRMA,308,New Renaissance Middle School,,,,badphone,,,,,,25.9880026,-80.2884703,10701 Miramar Blvd,Miramar,,33025,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,679,IRMA,283,New River Elementary School ,,,,8133460500,,,,,,28.2262197,-82.2752151,4710 River Glen Blvd. ,Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,,680,IRMA,1142,New River Middle School,,,,7543233600,,,,,,26.0904772,-80.1863264,"3100 Riverland Rd, Fort Lauderdale, FL 33312, USA",Fort Lauderdale,,33312,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,681,IRMA,155,New Smyrna Beach High School,,,,3864242555,,,,,,29.0035935,-80.9304151,1015 10th St,New Smyrna Beach,,32168,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,682,IRMA,684,New Testament Christian Center,,,,8509738547,,,,,,30.467452,-83.37397,"2558 US-90, Madison, FL 32340, USA",Madison,,32340,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,683,IRMA,1203,Newport Middle School,,,,2522233482,,,,,,34.773683,-76.8617016,"500 E Chatham St, Newport, NC 28570, USA",Newport,,28577,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.7115294337272644,684,IRMA,925,Newsome High School,,,,8132725900,,,,,,27.857981,-82.2073489,"16510 Fishhawk Blvd, Lithia, FL 33547, USA",Lithia,,33547,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,colleen lunsford bevis elementary school,-82.231504,,,,,,,"5720 osprey ridge dr, lithia, fl 33547, usa",,,,892,,,,,,27.84935,,,,,,lithia,33547,,,194,,
656,,685,IRMA,749,No Limit Church,,,,badphone,,,,,,32.481645,-87.0039539,"92 Deepwoods Dr, Valley Grande, AL 36701, USA",Valley Grande,,36701,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
